"icd_code","icd_version","long_title","category","matched_by","review_flag"
"F19188",10,"Other psychoactive substance abuse with other psychoactive substance-induced disorder","Other substance use / drug intoxication","title+code",FALSE
"F1919",10,"Other psychoactive substance abuse with unspecified psychoactive substance-induced disorder","Other substance use / drug intoxication","title+code",FALSE
"F192",10,"Other psychoactive substance dependence","Other substance use / drug intoxication","title+code",FALSE
"F1920",10,"Other psychoactive substance dependence, uncomplicated","Other substance use / drug intoxication","title+code",FALSE
"F1921",10,"Other psychoactive substance dependence, in remission","Other substance use / drug intoxication","title+code",FALSE
"F1922",10,"Other psychoactive substance dependence with intoxication","Other substance use / drug intoxication","title+code",FALSE
"F19220",10,"Other psychoactive substance dependence with intoxication, uncomplicated","Other substance use / drug intoxication","title+code",FALSE
"F19221",10,"Other psychoactive substance dependence with intoxication delirium","Other substance use / drug intoxication","title+code",FALSE
"F19222",10,"Other psychoactive substance dependence with intoxication with perceptual disturbance","Other substance use / drug intoxication","title+code",FALSE
"F19229",10,"Other psychoactive substance dependence with intoxication, unspecified","Other substance use / drug intoxication","title+code",FALSE
"F1923",10,"Other psychoactive substance dependence with withdrawal","Other substance use / drug intoxication","title+code",FALSE
"F19230",10,"Other psychoactive substance dependence with withdrawal, uncomplicated","Other substance use / drug intoxication","title+code",FALSE
"F19231",10,"Other psychoactive substance dependence with withdrawal delirium","Other substance use / drug intoxication","title+code",FALSE
"F19232",10,"Other psychoactive substance dependence with withdrawal with perceptual disturbance","Other substance use / drug intoxication","title+code",FALSE
"F19239",10,"Other psychoactive substance dependence with withdrawal, unspecified","Other substance use / drug intoxication","title+code",FALSE
"F1924",10,"Other psychoactive substance dependence with psychoactive substance-induced mood disorder","Other substance use / drug intoxication","title+code",FALSE
"F1925",10,"Other psychoactive substance dependence with psychoactive substance-induced psychotic disorder","Other substance use / drug intoxication","title+code",FALSE
"F19250",10,"Other psychoactive substance dependence with psychoactive substance-induced psychotic disorder with delusions","Other substance use / drug intoxication","title+code",FALSE
"F19251",10,"Other psychoactive substance dependence with psychoactive substance-induced psychotic disorder with hallucinations","Other substance use / drug intoxication","title+code",FALSE
"F19259",10,"Other psychoactive substance dependence with psychoactive substance-induced psychotic disorder, unspecified","Other substance use / drug intoxication","title+code",FALSE
"F1926",10,"Other psychoactive substance dependence with psychoactive substance-induced persisting amnestic disorder","Other substance use / drug intoxication","title+code",FALSE
"F1927",10,"Other psychoactive substance dependence with psychoactive substance-induced persisting dementia","Other substance use / drug intoxication","title+code",FALSE
"F1928",10,"Other psychoactive substance dependence with other psychoactive substance-induced disorders","Other substance use / drug intoxication","title+code",FALSE
"F19280",10,"Other psychoactive substance dependence with psychoactive substance-induced anxiety disorder","Other substance use / drug intoxication","title+code",FALSE
"F19281",10,"Other psychoactive substance dependence with psychoactive substance-induced sexual dysfunction","Other substance use / drug intoxication","title+code",FALSE
"F19282",10,"Other psychoactive substance dependence with psychoactive substance-induced sleep disorder","Other substance use / drug intoxication","title+code",FALSE
"F19288",10,"Other psychoactive substance dependence with other psychoactive substance-induced disorder","Other substance use / drug intoxication","title+code",FALSE
"F1929",10,"Other psychoactive substance dependence with unspecified psychoactive substance-induced disorder","Other substance use / drug intoxication","title+code",FALSE
"F199",10,"Other psychoactive substance use, unspecified","Other substance use / drug intoxication","code",FALSE
"F1990",10,"Other psychoactive substance use, unspecified, uncomplicated","Other substance use / drug intoxication","code",FALSE
"F1991",10,"Other psychoactive substance use, unspecified, in remission","Other substance use / drug intoxication","code",FALSE
"F1992",10,"Other psychoactive substance use, unspecified with intoxication","Other substance use / drug intoxication","title+code",FALSE
"F19920",10,"Other psychoactive substance use, unspecified with intoxication, uncomplicated","Other substance use / drug intoxication","title+code",FALSE
"F19921",10,"Other psychoactive substance use, unspecified with intoxication with delirium","Other substance use / drug intoxication","title+code",FALSE
"F19922",10,"Other psychoactive substance use, unspecified with intoxication with perceptual disturbance","Other substance use / drug intoxication","title+code",FALSE
"F19929",10,"Other psychoactive substance use, unspecified with intoxication, unspecified","Other substance use / drug intoxication","title+code",FALSE
"F1993",10,"Other psychoactive substance use, unspecified with withdrawal","Other substance use / drug intoxication","title+code",FALSE
"F19930",10,"Other psychoactive substance use, unspecified with withdrawal, uncomplicated","Other substance use / drug intoxication","title+code",FALSE
"F19931",10,"Other psychoactive substance use, unspecified with withdrawal delirium","Other substance use / drug intoxication","title+code",FALSE
"F19932",10,"Other psychoactive substance use, unspecified with withdrawal with perceptual disturbance","Other substance use / drug intoxication","title+code",FALSE
"F19939",10,"Other psychoactive substance use, unspecified with withdrawal, unspecified","Other substance use / drug intoxication","title+code",FALSE
"F1994",10,"Other psychoactive substance use, unspecified with psychoactive substance-induced mood disorder","Other substance use / drug intoxication","code",FALSE
"F1995",10,"Other psychoactive substance use, unspecified with psychoactive substance-induced psychotic disorder","Other substance use / drug intoxication","code",FALSE
"F19950",10,"Other psychoactive substance use, unspecified with psychoactive substance-induced psychotic disorder with delusions","Other substance use / drug intoxication","code",FALSE
"F19951",10,"Other psychoactive substance use, unspecified with psychoactive substance-induced psychotic disorder with hallucinations","Other substance use / drug intoxication","code",FALSE
"F19959",10,"Other psychoactive substance use, unspecified with psychoactive substance-induced psychotic disorder, unspecified","Other substance use / drug intoxication","code",FALSE
"F1996",10,"Other psychoactive substance use, unspecified with psychoactive substance-induced persisting amnestic disorder","Other substance use / drug intoxication","code",FALSE
"F1997",10,"Other psychoactive substance use, unspecified with psychoactive substance-induced persisting dementia","Other substance use / drug intoxication","code",FALSE
"F1998",10,"Other psychoactive substance use, unspecified with other psychoactive substance-induced disorders","Other substance use / drug intoxication","code",FALSE
"F19980",10,"Other psychoactive substance use, unspecified with psychoactive substance-induced anxiety disorder","Other substance use / drug intoxication","code",FALSE
"F19981",10,"Other psychoactive substance use, unspecified with psychoactive substance-induced sexual dysfunction","Other substance use / drug intoxication","code",FALSE
"F19982",10,"Other psychoactive substance use, unspecified with psychoactive substance-induced sleep disorder","Other substance use / drug intoxication","code",FALSE
"F19988",10,"Other psychoactive substance use, unspecified with other psychoactive substance-induced disorder","Other substance use / drug intoxication","code",FALSE
"F1999",10,"Other psychoactive substance use, unspecified with unspecified psychoactive substance-induced disorder","Other substance use / drug intoxication","code",FALSE
"T39",10,"Poisoning by, adverse effect of and underdosing of nonopioid analgesics, antipyretics and antirheumatics","Other substance use / drug intoxication","title",FALSE
"T398",10,"Poisoning by, adverse effect of and underdosing of other nonopioid analgesics and antipyretics, not elsewhere classified","Other substance use / drug intoxication","title",FALSE
"T398X",10,"Poisoning by, adverse effect of and underdosing of other nonopioid analgesics and antipyretics, not elsewhere classified","Other substance use / drug intoxication","title",FALSE
"T398X1",10,"Poisoning by other nonopioid analgesics and antipyretics, not elsewhere classified, accidental (unintentional)","Other substance use / drug intoxication","title",FALSE
"T398X1A",10,"Poisoning by other nonopioid analgesics and antipyretics, not elsewhere classified, accidental (unintentional), initial encounter","Other substance use / drug intoxication","title",FALSE
"T398X1D",10,"Poisoning by other nonopioid analgesics and antipyretics, not elsewhere classified, accidental (unintentional), subsequent encounter","Other substance use / drug intoxication","title",FALSE
"T398X1S",10,"Poisoning by other nonopioid analgesics and antipyretics, not elsewhere classified, accidental (unintentional), sequela","Other substance use / drug intoxication","title",TRUE
"T398X2",10,"Poisoning by other nonopioid analgesics and antipyretics, not elsewhere classified, intentional self-harm","Other substance use / drug intoxication","title",FALSE
"T398X2A",10,"Poisoning by other nonopioid analgesics and antipyretics, not elsewhere classified, intentional self-harm, initial encounter","Other substance use / drug intoxication","title",FALSE
