"icd_code","icd_version","long_title","n_categories","categories","any_review_flag"
"T42",10,"Poisoning by, adverse effect of and underdosing of antiepileptic, sedative- hypnotic and antiparkinsonism drugs",3,"Dementia / Alzheimer / neurodegenerative | Other substance use / drug intoxication | Status epilepticus / epilepsy / seizure",FALSE
"S069X1D",10,"Unspecified intracranial injury with loss of consciousness of 30 minutes or less, subsequent encounter",1,"Traumatic brain injury",FALSE
"S069X1S",10,"Unspecified intracranial injury with loss of consciousness of 30 minutes or less, sequela",1,"Traumatic brain injury",TRUE
"S069X2",10,"Unspecified intracranial injury with loss of consciousness of 31 minutes to 59 minutes",1,"Traumatic brain injury",FALSE
"S069X2A",10,"Unspecified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, initial encounter",1,"Traumatic brain injury",FALSE
"S069X2D",10,"Unspecified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",1,"Traumatic brain injury",FALSE
"S069X2S",10,"Unspecified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, sequela",1,"Traumatic brain injury",TRUE
"S069X3",10,"Unspecified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes",1,"Traumatic brain injury",FALSE
"S069X3A",10,"Unspecified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",1,"Traumatic brain injury",FALSE
"S069X3D",10,"Unspecified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",1,"Traumatic brain injury",FALSE
"S069X3S",10,"Unspecified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",1,"Traumatic brain injury",TRUE
"S069X4",10,"Unspecified intracranial injury with loss of consciousness of 6 hours to 24 hours",1,"Traumatic brain injury",FALSE
"S069X4A",10,"Unspecified intracranial injury with loss of consciousness of 6 hours to 24 hours, initial encounter",1,"Traumatic brain injury",FALSE
"S069X4D",10,"Unspecified intracranial injury with loss of consciousness of 6 hours to 24 hours, subsequent encounter",1,"Traumatic brain injury",FALSE
"S069X4S",10,"Unspecified intracranial injury with loss of consciousness of 6 hours to 24 hours, sequela",1,"Traumatic brain injury",TRUE
"S069X5",10,"Unspecified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level",1,"Traumatic brain injury",FALSE
"S069X5A",10,"Unspecified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",1,"Traumatic brain injury",FALSE
"S069X5D",10,"Unspecified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",1,"Traumatic brain injury",FALSE
"S069X5S",10,"Unspecified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",1,"Traumatic brain injury",TRUE
"S069X6",10,"Unspecified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving",1,"Traumatic brain injury",FALSE
"S069X6A",10,"Unspecified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",1,"Traumatic brain injury",FALSE
"S069X6D",10,"Unspecified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",1,"Traumatic brain injury",FALSE
"S069X6S",10,"Unspecified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",1,"Traumatic brain injury",TRUE
"S069X7",10,"Unspecified intracranial injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness",1,"Traumatic brain injury",FALSE
